Cape Leopardess,English Bull Terrier,0.77,13
Cape Leopard,Swinford Bandog,0.67,12
Clouded Leopard,Alaskan Malamute,0.58,26
Clouded Leopard,American Pitbull Terrier,0.75,63
Clouded Leopard,Dogo Argentino,0.39,41
Clouded Leopard,English Bull Terrier,0.79,19
Clouded Shepherd,German Shepherd,0.41,22
Clouded Leopard,Gull Terrier,0.81,16
Jaguar,Bully Kuttas (3),0.29,17
Jaguar,Fila Brasileiro (Pack of 3),0.79,19
Jaguar,Kangals (3),0.58,36
Jaguar,Rottweilers (4),0.62,13
Jaguar,Tibetan Mastiff (pack of 3),0.58,12
Jaguar,Tosa Inus (3),0.73,11
Leopard,Dogo Argentinos (2),0.49,43
Lion,Rottweilers (8),0.75,24
Lioness,English Mastiffs (2/3),0.84,32
Mexican Jaguaress,Dogo Argentino,0.86,29
Mexican Jaguar,Neapolitan Mastiffs (2),0.4,15
Pantanal Jaguar,Dogo Argentino (pack of 3),0.74,27
Persian Leopard,American Bulldogs (pack of 2),1,19
Persian Leopard,American Pit Bull Terriers (2),0.91,33
Persian Leopard,Kangals (2),0.73,30
Persian Leopard,Rottweilers (2),0.88,17
Persian Leopard,Tibetan Mastiffs (2),0.83,12
Persian Leopard,Tosa Inus (2),0.67,12
Pleistocene Jaguar,Kangals (3),0.95,19
Siberian Tiger,Caucasian Shepherd Dogs (6),0.85,13
Siberian Tigress,Bully Kutta (2),1,21
Snow Leopard,American Bulldog,0.91,22
Snow Leopard,American Pit Bull Terrier,1,7
Snow Leopard,Boerboel,0.6237623762,24
Snow Leopard,Bully Kutta,0.55,33
Snow Leopard,Caucasian Shepherd Dog,0.68,19
Snow Leopard,Central Asian Shepherd Dog (Alabai),0.6,45
Snow Leopard,Dogo Argentino,1,18
Snow Leopard,German Shepherds (2),0.73,11
Snow Leopard,Irish Wolfhound,0.94,16
Snow Leopard,Kangal,0.71,42
Snow Leopard,Presa Canario,0.83,24
Snow Leopard,Rhodesian Ridgebacks (2),0.5,10
Snow Leopard,Rottweiler,1,40
Snow Leopard,Tosa Inu,0.67,15
Snow Leopardess,Alaskan Malamute,1,6
Snow Leopardess,Siberian Husky,1,7
Sumatran Tiger,Caucasian Shepherd Dogs (5),0.46,13
Sunda Clouded Leopard,Black Mouth Curs (2),0.25,12
Sunda Clouded Leopard,Labrador Retriever,0.94,16
African Lion,American Black Bear,0.85,46
African Lion,Barren Ground Grizzly Bear,0.48,21
African Lion,Glacier Bear,1,5
African Lion,Grizzly Bear,0.23,123
African Lion,Kermode Bear,0.83,18
African Lion,Kodiak Bear (sow),0.38,21
African Lion,Ussuri Brown Bear,0.06,16
African Lion,Ussuri Brown Bear (sow),0.69,32
American Lion (Coalition of 2/3),Arctodus simus,0.75,12
American Lion,Coastal Brown Bear,0.39,28
American Lion,Florida Short-faced (Cave) Bear,0.57,14
American Lion,Grizzly Bear,0.79,58
American Lion,Polar Bear,0.27,56
American Lion,Polar Bear (sow),0.8,10
American Lion,Ussuri Brown Bear,0.56,27
Asiatic Lion,Sloth Bear,0.83,36
Asiatic Lion,Syrian Brown Bear,0.23,13
Asiatic Lion,Ussuri Black Bear,0.77,22
Asiatic Lioness,Kolponomos spp.,0.73,11
Barbary Lion,Atlas Bear,0.51,37
Bengal Tiger,Barren Ground Grizzly Bear,0.57,49
Bengal Tiger,Glacier Bear,0.89,19
Bengal Tiger,Indarctos oregonensis,0.6237623762,8
Bengal Tigress,Asiatic Black Bear,0.55,67
Bengal Tigress,Himalayan Brown Bear,0.57,28
Bengal Tiger,Tibetan Blue Bear,0.7,20
Eurasian Cave Lion,European Cave Bear (sow),0.83,12
Eurasian Cave Lion (Coalition of 2),European Cave Bear,0.8,30
Eurasian Cave Lion,Polar Bear (sow),1,9
Indian Leopard,Giant Panda,0.39,51
Jaguar,Kolponomos spp.,0.7,10
Jaguaress,Sun Bear,0.92,26
Leopard,Sun Bear,0.54,65
Leopardess,Sun Bear (sow),0.89,9
Lion (Coalition of 2),Kodiak Bear,0.76,58
Lion (Coalition of 2),Polar Bear,0.58,45
Lioness,Cantabrian Brown Bear,0.6,15
Lioness,(YNP) Cinnamon Black Bear,0.64,11
Lioness,Grizzly Bear (sow),0.47,36
Lioness (pride of 4),Kodiak Bear,0.82,17
Lioness (pride of 2),Polar Bear (sow),0.68,19
Lioness,Sloth Bear,1,4
Lioness (pride of 6),Steppe Brown Bear,0.63,19
Malayan Tigress,Sun Bear,0.8,5
Mexican Jaguar,Sun Bear,0.65,31
Ngandong Tiger,Alaskan Penisula Brown Bear,0.3,10
Ngandong Tiger,Kodiak Bear,0.29,62
Ngandong Tiger,Polar Bear,0.25,16
Pantanal Jaguar,Giant Panda,0.91,35
Pantanal Jaguar,Gobi Bear,0.5,24
Pantanal Jaguar,Grizzly Bear (sow),0.34,41
Pantanal Jaguar,Mexican Grizzly Bear,0.25,20
Pantanal Jaguar,Sloth Bear,0.39,57
Pantanal Jaguar,Spectacled Bear,0.6,58
Patagonian Panther,Asiatic Black Bear,0.77,13
Persian Leopard,Asiatic Black Bear (sow),0.6,25
Persian Leopard,Syrian Brown Bear (sow),0.44,16
Pleistocene Jaguar,American Black Bear,0.59,27
Pleistocene North American Jaguar,Florida Black Bear,0.71,28
Siberian Tiger,Eurasian Brown Bear,0.43,92
Siberian Tiger,Polar Bear,0.2,84
Siberian Tiger,Polar Bear (sow),0.34,62
Siberian Tiger,Ussuri Brown Bear,0.33,152
Siberian Tigress,Ussuri Brown Bear (sow),0.27,15
Siberian Tigress,American Black Bear,0.43,51
Snow Leopard,Sun Bear,0.3762376238,40
Snow Leopard,Sun Bear (sow),0.8,10
Sri Lankan Leopard,Sri Lankan Sloth Bear,0.32,44
Sri Lankan Leopard,Sun Bear,0.75,28
Sumatran Tiger,Sloth Bear,0.47,36
Sumatran Tigress,Himalayan Black Bear,0.38,29
Sumatran Tigress,Sun Bear,0.89,9
Snow Leopard,Simocyon batalleri,0.4,5
American Lion,Amphicyon ingens,0.36,22
Indochinese Tiger,Amphicyon major,0.36,22
Pleistocene Jaguar,Amphicyon major,0.57,23
African Lion,Barbourofelis fricki,0.1,21
American Lion,Barbourofelis fricki,0.87,15
Pantanal Jaguar,Albanosmilus jourdani,0.57,7
Clouded Leopard,Giant Fossa,0.55,11
Arabian Leopard,Striped Hyena,0.65,20
Bengal Tigress,Spotted Hyenas (clan of 3),0.77,22
Clouded Leopard,Striped Hyena,0.16,38
Eurasian Cave Lion,Giant (Short-faced) Hyena (clan of 3),0.21,19
Jaguar,Brown Hyena (clan of 3),0.41,27
Jaguaress,Spotted Hyena,0.86,22
Leopard,Brown hyena,0.87,30
Leopard,Spotted Hyena,0.71,129
Leopardess,Striped Hyena,0.69,26
Lion,Spotted Hyenas (clan of 6-8),0.21,38
Lioness,Brown Hyena (clan of 3),0.7,10
Lioness,Giant (Short-faced) Hyena,0.8,15
Lioness,Spotted Hyenas (clan of 3),0.38,42
Mexican Jaguar,Spotted Hyena,0.67,39
Ngandong Tiger,Spotted Hyenas (clan of 6),0.64,11
Pantanal Jaguar,Giant (Short-faced) Hyena,0.71,48
Pantanal Jaguar,Spotted Hyenas (clan of 2),0.57,94
Pleistocene African Lion,Spotted Hyenas (clan of 5),0.55,11
Siberian Tiger,Spotted Hyenas (clan of 6),0.31,45
Snow Leopard,Spotted Hyena,0.24,79
Snow Leopard,Striped Hyena,0.82,22
Trinil Tiger,Cave Hyena (clan of 2),0.56,9
African Lion,Enhydriodon omoensis,0.56,18
Cape Leopardess,Honey Badger,0.89,19
Cape Leopardess,Tayras (5),0.54,13
Cape Leopardess,Wolverine,0.75,28
Clouded Leopard,Giant Otter,0.35,20
Clouded Leopard,Wolverine,0.54,89
Clouded Leopard,Yellow-throated Marten (Richness of 4),0.88,26
North American Jaguar,Megalictis ferox,0.7,10
Pantanal Jaguar,Megalictis ferox,0.77,31
Cape Leopardess,Dinictis felina,0.71,7
Clouded Leopard,Dinictis felina,0.5,14
African Lion,Dinocrocuta gigantea,0.39,23
American Lion,Dinocrocuta gigantea,0.83,12
Bengal Tiger,Dinocrocuta gigantea,0.83,12
Lioness,Dinocrocuta gigantea,0.24,29
African Lion,Steller's (Northern) Sea Lion,0.2,20
Amur Leopard,Northern Fur Seal,0.75,12
Bengal Tiger,Walrus,0.28,53
Jaguar,South American Sea Lion,0.67,18
Lioness (pride of 5 -7),Northern Elephant Seal (Bull),0.83,24
Siberian Tiger,Leopard Seal,0.7,30
Siberian Tiger,Steller's (Northern) Sea Lion,0.4,25
Pantanal Jaguar,Chapalmalania altaefrontis,0.3762376238,8
African Leopard,Blue (Common) Wildebeest,0.6237623762,16
African Lion,Common Eland,0.7,30
African Lion,Indian Gaur,0.21,34
African Lion,Nguni (Bull),0.6,5
American Lion (Coalition of 2),American Bison,0.76,33
Asiatic Lioness (pride of 3),(Wild) Water Buffalo,0.93,15
Bengal Tiger,African (Cape) Buffalo,0.38,47
Bengal Tiger,Giant Eland,0.75,20
Bengal Tiger,Iberian (Spanish) Fighting Bull,0.24,33
Bengal Tiger,Indian Gaur,0.31,52
Bengal Tiger,(Wild) Water Buffalo,0.38,34
Cape Leopard,Black Wildebeest (White-tailed Gnu),0.29,14
Caspian Tiger,European Bison (Wisent),0.33,6
Eurasian Cave Lion (Coalition of 3),Aurochs,0.82,22
Jaguar,Banteng,0.19,36
Jaguaress,Gemsbok,0.43,14
Leopard,Common Eland,0.2,30
Leopard,Sable Antelope,0.48,27
Lion (Coalition of 2),African (Cape) Buffalo,0.95,19
Lion (Coalition of 2),Aurochs,0.67,9
Lion (Coalition of 2),Iberian (Spanish) Fighting Bull,0.79,38
Lion (Coalition of 3),Wood Bison,0.88,26
Lioness,African Forest Buffalo,0.8712871287,8
Lioness,Blue (Common) Wildebeest,0.86,14
Lioness,Muskox,0.71,17
Natodomeri Lion,African (Cape) Buffalo,0.44,18
Pantanal Jaguar,African (Cape) Buffalo (cow),0.41,41
Pantanal Jaguar,Belgian Blue,0.3,20
Pantanal Jaguar,Blue (Common) Wildebeest,0.81,31
Pantanal Jaguar,Bongo,0.93,14
Pantanal Jaguar,Giant Eland,0.24,33
Pantanal Jaguar,Muskox,0.54,26
Siberian Tiger,Plains Bison,0.28,50
Siberian Tiger,Wild Yak,0.54,24
Snow Leopard,Lowland Anoa,0.3762376238,8
Snow Leopard,Mainland Serow,0.57,7
South China Tiger,Domestic Yak,0.75,4
Jaguaress,Dromedary (Arabian) Camel,0.45,22
American Lion (Coalition of 3),Simbakubwa kutokaafrika,0.94,16
Cape Leopard,Hyaenodon horridus,0.43,7
Siberian Tiger,Sarkastodon mongoliensis,0.29,7
Clouded Leopard,Roe Deer,0.9,10
Eurasian Cave Lion,Irish Elk,0.56,9
Jaguar,Alaskan Moose,0.18,51
Jaguar,Roosevelt Elk,0.89,9
Lioness,Western Moose,0.28,25
Snow Leopard,Reindeer (Caribou),0.8,25
Lion (coalition of 5),Lisowicia bojani,0.33,12
Bengal Tiger,Giraffe,0.27,44
Lion,Giraffe,0.26,39
Lion (Coalition of 2),Sivatherium giganteum,0.62,13
African Lion (Coalition of 2),Diprotodon optatum,0.2,10
Bengal Tigress,Marsupial Lion,0.47,17
Clouded Leopard,Thylacine,0.74,19
Lioness,Marsupial Lion,0.44,16
Mexican Jaguar,Wakaleo vanderleuri,0.83,6
Pantanal Jaguar,Marsupial Lion,0.35,51
Sumatran Tiger,Marsupial Lion,0.32,25
American Lion,Equus giganteus,0.46,35
Asiatic Lioness,Grevy's (Imperial) Zebra,0.64,11
Asiatic Lion (pride of 4/5),Indian (Greater One-horned) Rhinoceros,0.82,11
Leopard,African Wild Ass,0.69,16
Leopard,Kiang,0.53,17
Leopard,South American (Brazilian) Tapir,0.81,21
Leopard,Wild Horse,0.42,52
Lion Coalition of 5 Lions,Black Rhinoceros,0.83,35
Lion,Cyldesdale (Draught Horse),0.57,21
Lion (Coalition of 3/4),White Rhinoceros,0.41,27
Lioness,Shire Horse,0.33,27
Ngandong Tiger,Sumatran Rhinoceros,0.79,19
Pantanal Jaguar,Baird's Tapir,0.93,14
Pantanal Jaguar,Grevy's (Imperial) Zebra,0.38,29
Pantanal Jaguar,Wild Horse,0.86,22
Sumatran Tiger,Malayan Tapir,0.9,10
African Leopard (Congo),Eastern Gorilla (Silverback),0.32,56
African Leopard,Dinopithecus ingens,0.96,24
African Leopardess,Dinopithecus ingens,0.75,4
African Lion,Common Chimpanzee (troop of 15),0.45,11
African Lion,Eastern Gorilla,0.91,98
African Lion,Gigantopithecus blacki,0.58,57
African Lion,Neanderthal (armed with a spear),0.71,24
African Lion,Western Gorilla (troop of 3),0.25,36
African Lioness,Dinopithecus ingens (troop of 3),1,13
Amur Leopard,Dinopithecus ingens,0.75,28
Arabian Leopardess,Human (female),0.75,12
Asiatic Lioness,Chacma Baboon (troop of 5),0.86,14
Asiatic Lioness,Eastern Gorilla,0.68,41
Bengal Tiger,Eastern Gorilla (coalition of 2),0.59,46
Bengal Tigress,Mountain Gorilla,0.85,27
Cape Leopard,Bornean Orangutan,0.76,29
Cape Leopard,Common Chimpanzee,0.62,55
Cape Leopard,Human,0.59,34
Cape Leopard,Mandrill,0.76,21
Cape Leopard,Neanderthal,0.44,25
Clouded Leopard,Bonobo,0.62,21
Clouded Leopard,Bornean Orangutan,0.18,34
Clouded Leopard,Chacma Baboon,0.67,12
Clouded Leopard,Hamadryas Baboon,0.6237623762,8
Clouded Leopard,Human (female),0.54,35
Clouded Leopard,Mandrill,0.3267326733,40
Clouded Leopard,Yellow Baboon,0.8,15
Jaguar,Common Chimpanzee (troop of 5),0.65,17
Jaguar,Gigantopithecus blacki,0.3762376238,32
Jaguar,Neanderthal (armed with a spear),0.45,22
Leopardess,Bili Ape,0.78,18
Leopard,Neanderthal (with spear),0.45,11
Leopard,Olive Baboon (troop of 2),1,25
Leopardess,Olive Baboon (male),0.96,24
Leopard,Western Gorilla,0.47,91
Leopardess,Western Gorilla (female),0.56,18
Lioness,Common Chimpanzee (troop of 5),0.95,21
Mexican Jaguar,Mountain Gorilla,0.42,19
Pantanal Jaguar,Dinopithecus ingens (troop of 3),0.86,7
Pantanal Jaguar,Eastern Gorilla,0.68,91
Pantanal Jaguar,Olive Baboon (Troop of 5),0.5,22
Snow Leopard,Bornean Orangutan,0.4,25
Snow Leopard,Common Chimpanzee,0.83,46
Snow Leopard,Neanderthal,0.6,20
Sumatran Tiger,Eastern Gorilla (coalition of 2),0.2,15
Sumatran Tigress,Eastern Lowland Gorilla,0.36,28
Sunda Clouded Leopard,Olive Baboon,0.71,17
American Lion (pride of 20),Steppe Mammoth,0.57,14
American Lion (pride of 8),Woolly Mammoth,0,4
Bengal Tiger,Pygmy Mammoth,0.29,14
Leopard,Cyprus Dwarf Elephant,0.65,20
Lion (Coalition of 3),African Bush Elephant (cow),0.17,18
Savuti Pride,African Bush Elephant,0.46,26
African Lion,Josephoartigasia monesi,0.56,9
Cape Leopardess,African Crested Porcupine,0.92,13
African Lion,Proborhyaena gigantea,0.36,11
Pantanal Jaguar,Thylacosmilus atrox,0.44,16
African Leopard,Pygmy Hippopotamus,0.41,27
African Lion,Giant Forest Hog,0.85,13
African Lion,Kubanochoerus gigas,0.55,11
American Lion (Coalition of 2),Daeodon shoshonensis,0.73,15
Asiatic Lioness,Indian Boar,0.92,12
Bengal Tiger,Archaeotherium mortoni,0.46,37
Clouded Leopard,Collared Peccary (Javelina),0.88,17
Indian Leopard,Indian Boar,0.84,19
Jaguar,Collared Peccary (Javelina) (pack of 6),0.5,8
Jaguar,White-lipped Peccary (group of 2/3),0.75,20
Jaguar,Wild Boar,0.85,27
Leopard,Bushpig,0.92,13
Lion (Coalition of 3),Daeodon shoshonensis,0.71,24
Lioness,Giant Warthog,0.57,14
Lion (Coalition of 3),Hippopotamus,0.76,33
Pantanal Jaguar,Giant Forest Hog,0.79,14
Pantanal Jaguar,Pygmy Hippopotamus,0.59,17
Pantanal Jaguar,Ussuri Wild Boar,0.36,55
Siberian Tigress,Ussuri Wild Boar,0.73,37
Sunda Clouded Leopard,Indonesian Wild Boar (Banded Pig),0.75,4
Sunda Clouded Leopard,White-lipped Peccary,0.8,10
American Lion (Coalition of 2),Jefferson's Ground Sloth,1,1
American Lion (Coalition of 2/3),Mylodon darwini,0.85,13
Cape Leopard,Giant Anteater,0.59,22
Clouded Leopard,Giant Anteater,0.29,42
Lion (Coalition of 4),Glyptotherium spp.,1,2
Patagonian Panther,Shasta Ground Sloth,0.6,15
Siberian Tiger,Shasta Ground Sloth,0.71,17
Jaguar,Brachycrus spp.,0.5,2
Leopardess,Aardvark,0.93,14
Lion (Coalition of 2/3),Andrewsarchus mongoliensis,0.61,18
Clouded Leopard,Pakicetus inachus,0.8,10
Pantanal Jaguar,Pygmy Sperm Whale,0.44,9
African Lion (Coalition of 2),Anteosaurus magnificus,0.4,10
American Lion,Inostrancevia alexandri,0.3762376238,24
Lioness,Trochosuchus acutus,0.5,4
Siberian Tiger,Inostrancevia alexandri,0.29,14
African Lion (Coalition of 2),Nile Crocodile,0.77,31
African Lion,Postosuchus kirkpatricki,0.24,25
African Lioness,Nile Crocodile (female),0.4,15
Asiatic Lion,Mugger (Marsh) Crocodile,0.42,33
Bengal Tiger,Mugger (Marsh) Crocodile,0.57,7
Bengal Tiger,Postosuchus kirkpatricki,0.31,16
Cape Leopard,Chinese Alligator,0.87,15
Cape Leopard,Yacare Caiman,0.57,35
Clouded Leopard,Smooth-fronted Caiman,0.85,13
Clouded Leopard (male),Spectacled (Common) Caiman,0.44,16
Jaguar,Black Caiman,0.43,70
Leopard,Armadillosuchus arrudai,0.25,4
Leopard,Australian Freshwater Crocodile,0.75,12
Leopard,Cuban Crocodile,0.4,40
Lion (Coalition of 3),Crocodylus thorbjarnarsoni,0.25,16
Lion (Pride of 10),Deinosuchus rugosus,0.14,7
Longdan Tiger,Black Caiman,1,1
Mexican Jaguar,Cuban Crocodile,0.41,41
Ngandong Tiger,Saltwater Crocodile,0.32,41
Pantanal Jaguar,Mugger (Marsh) Crocodile,0.51,68
Pantanal Jaguar,Rauisuchus tiradentes,0.21,14
Persian Leopard,Saltwater Crocodile (cow),0.29,14
Snow Leopard,Cuban Crocodile,0.13,15
Sri Lankan Leopard,Mugger (Marsh) Crocodile,0.34,56
Sumatran Tiger,Black Caiman,0.52,27
Sumatran Tiger,False Gharial,0.62,21
Tiger,American Alligator,0.76,25
Bali Tigress,Komodo Dragon,0.71,41
Clouded Leopard,Crocodile Monitor,0.88,17
Jaguar,Komodo Dragon,0.86,35
Leopard,Komodo Dragon,0.57,104
Snow Leopard,Komodo Dragon,0.33,21
African Lion (Coalition of 3/4),Titanoboa cerrejonensis,0.81,16
Asiatic Lion,Gigantophis garstini,0.6,10
Clouded Leopard,Gaboon Viper,0.54,13
Clouded Leopard,Red-tailed Boa,0.55,11
Leopard,Green Anaconda,0.64,25
Leopard,Reticulated Python,0.78,37
Mexican Jaguar,Green Anaconda,0.73,15
Mexican Jaguar,Reticulated Python,0.78,23
Pantanal Jaguar,Green Anaconda,0.84,56
Snow Leopard,Reticulated Python,0.5,22
American Lion,Hatzegopteryx thambema,0.74,27
American Lion (Coalition of 3 - 5),Prestosuchus chiniquensis,0.88,17
African Leopard,Alanqa saharica,1,5
Amur Leopard,Shringasaurus indicus,1,6
Bengal Tiger,Quetzalcoatlus northropi,0.57,23
Jaguar,Poposaurus spp.,1,4
Lion (Coalition of 4),Erythrosuchus africanus,0.44,9
Lion (Coalition of 4),Tapinocephalus atherstonei,0.5,2
Bengal Tiger,Dimetrodon grandis,0.76,17
Asiatic Lion (coalition of 2),Brontornis burmeisteri,1,13
Bengal Tiger,Kelenken guillermoi,0.58,45
Cape Leopardess,Lappet-faced Vultures (venue of 4),0.83,12
Clouded Leopard,Haast's Eagle,0.53,38
Clouded Leopard,Southern Cassowary,0.44,27
Jaguar,Titanis walleri,0.59,17
Leopard,Haast's Eagles (2),0.8,10
Lioness,Titanis walleri,0.6237623762,16
Mexican Jaguar,Giant Teratorn (flock of 2),0.67,6
Bengal Tiger,Bull Shark,0.21,28
Mexican Jaguar,Goliath Tigerfish,0.7,27
Pantanal Jaguar,Arapaima (Pirarucu),0.85,20
Pantanal Jaguar,Bull Shark,0.19,32
Pantanal Jaguar,Giant Freshwater Stingray (whipray),0.14,14
Pantanal Jaguar,Largetooth Sawfish,0.5,18
African Lion (Coalition of 2),Mastodonsaurus spp.,0.67,6
African Lion,Europasaurus holgeri,0.44,16
American Lion (Coalition of 4),Carnotaurus sastrei,0.62,13
African Lion (Coalition of 2),Hesperosaurus mjosi,0.45,11
Bengal Tiger,Marshosaurus bicentesimus,0.47,15
Bengal Tiger,Utahraptor ostrommaysorum,0.27,37
Clouded Leopard,Velociraptor mongoliensis,0.6,40
Jaguar,Minmi paravertebra,0.33,18
Leopard,Deinonychus antirrhopus,0.37,35
Lion (Coalition of 3),Afrovenator abakensis,0.4,10
Lion (Coalition of 3),Ceratosaurus nasicornis,0.42,12
Lion (Coalition of 5),Chasmosaurus belli,0.67,15
Lion,Marshosaurus bicentesimus,0.56,25
Lion (coalition of 5),Megaraptor namunhuaiquii,0.43,14
Lion (Coalition of 2),Shaochilong maortuensis,0.22,9
Lion (Coalition of 2),Thanos simonattoi,0.5,12
Lion (Coalition of 2),Utahraptor ostrommaysorum,0.48,21
Ngandong Tiger,Utahraptor ostrommaysorum,0.28,32
Pantanal Jaguar,Deinonychus antirrhopus,0.61,31
Pantanal Jaguar,Zuniceratops christopheri,0.57,44
Persian Leopard,Moros intrepidus,0.67,12
Savuti Pride,Spinosaurus aegypticus,0.23,30
Siberian Tiger,Blikanasaurus cromptoni,0.86,7
Sumatran Tigress,Deinonychus antirrhopus,0.6,15
American Scimitar,Smilodon fatalis,0.14,7
Amphimachairodus kabir,Machairodus horribilis,0.25,8
Amphimachairodus kabir,Smilodon populator,0.09,11
Machairodus lahayishupup,Smilodon populator,0.48,21
Megantereon whitei,Smilodon gracilis,0.5,4
Smilodon fatalis,Xenosmilus hodsonae,0.32,28
Smilodon fatalis,Northwestern Wolf (pack of 7/8),0.48,21
Smilodon gracilis,Dire Wolves (pack of 2),0.38,21
Smilodon gracilis,Epicyon haydeni,0.38,29
Smilodon populator,Dire Wolf (pack of 8),0.5,6
Smilodon populator,Epicyon haydeni (pack of 4),0.44,16
Smilodon fatalis,Tibetan Mastiff (pack of 5),0.83,18
American Scimitar,American Black Bear,0.67,9
American Scimitar,Inland Grizzly Bear,0.41,22
Amphimachairodus kabir,Kodiak Bear,0.46,13
Machairodus horribilis,Kodiak Bear,0.47,15
Machairodus lahayishupup,Grizzly Bear,0.86,14
Smilodon fatalis,Grizzly Bear,0.49,35
Smilodon fatalis,Haida Gwaii Black Bear,0.82,17
Smilodon fatalis,Kodiak Bear (sow),0.77,13
Smilodon gracilis,American Black Bear (sow),0.82,17
Smilodon gracilis,Sloth Bear,0.47,17
Smilodon gracilis,Sun Bear,0.67,12
Smilodon populator,Alaskan Penisula Brown Bear,0.53,15
Smilodon populator,Arctodus simus (sow),0.39,18
Smilodon populator,European Cave Bear,0.41,49
Smilodon populator,Kodiak Bear,0.41,71
Smilodon populator,Polar Bear,0.33,86
Smilodon populator,Polar Bear (sow),0.89,19
Smilodon populator,Ussuri Brown Bear,0.77,35
Xenosmilus hodsonae,Dinocyon thenardi,1,3
Xenosmilus hodsonae,Grizzly Bear,0.72,32
Xenosmilus hodsonae,Ussuri Brown Bear,0.27,11
American Scimitar,Amphicyon major,0.5,8
Smilodon populator,Amphicyon frendens,0.68,25
Smilodon populator,Pseudocyon sansaniensis,0.6237623762,8
Smilodon fatalis,Barbourofelis fricki,0.5,20
Dinofelis spp.,Giant (Short-faced) Hyena,0.89,9
Lokotunjailurus emageritus,Giant (Short-faced) Hyena,0,1
Megantereon whitei,Giant (Short-faced) Hyena,0.92,12
Smilodon gracilis,Cave Hyena,0.83,6
Smilodon populator,Spotted Hyenas (clan of 15),0.17,24
Xenosmilus hodsonae,Spotted Hyenas (clan of 6),0.6,10
Homotherium crenatidens,Quercylurus major,0.89,9
American Scimitar,Dinocrocuta gigantea,0.91,11
Smilodon populator,Northern Elephant Seal,0.37,38
Smilodon populator,Walrus,0.43,35
Xenosmilus hodsonae,Northern Elephant Seal,0.25,12
American Scimitar (coalition of 2),Steppe Bison,0.64,11
European Scimitar,European Bison (Wisent),0.2,10
Smilodon fatalis,Banteng,0.88,17
Smilodon fatalis,Gaur,0.62,21
Smilodon fatalis,Plains Bison,0.48,25
Smilodon populator,African (Cape) Buffalo,0.71,24
Smilodon populator,American Bison,0.58,33
Smilodon populator,Aurochs,0.36,39
Smilodon fatalis,Macrauchenia patagonica,0.89,9
Smilodon gracilis,Sambar Deer,0.56,16
Smilodon populator,Hyaenodon gigas,0.66,32
Smilodon populator,Megistotherium osteothlastes,0.54,28
Smilodon fatalis,Giraffe,0.71,17
European Scimitar,Marsupial Lion,0.77,13
Megantereon cultridens,Marsupial Lion,0.67,3
Smilodon fatalis,Ankalagon saurognathus,0.91,11
Smilodon fatalis (coalition of 2),Black Rhinoceros,0.74,19
Smilodon fatalis (coalition of 2),Indian (Greater One-horned) Rhinoceros,0.44,16
Smilodon populator (pride of 8),Elasmotherium sibiricum,1,13
Smilodon populator,Equus giganteus,0.75,4
Smilodon populator,Sumatran Rhinoceros,0.7,20
Smilodon populator (pride of 2),White Rhinoceros,0.24,21
Dinofelis piveteaui,Eastern Gorilla,0.6237623762,16
Smilodon gracilis,Eastern Gorilla,0.73,15
